,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,label
1525,0.007385,0.002462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,11,CL
1526,0.017231,0.011692,0.007385,0.002462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,11,CL
1527,0.029538,0.024615,0.019692,0.015385,0.011077,0.007385,0.004308,0.001846,0.0,0.0,0.0,0.0,0.0,0.001846,0.004923,68,11,CL
1528,0.043077,0.038769,0.034462,0.030154,0.026462,0.022769,0.019077,0.016615,0.014769,0.012923,0.012308,0.012923,0.013538,0.015385,0.018462,68,11,CL
1529,0.057846,0.053538,0.049846,0.046154,0.042462,0.039385,0.036308,0.033846,0.032,0.030769,0.030154,0.030154,0.031385,0.033231,0.035692,68,11,CL
1530,0.392,0.390154,0.388923,0.388308,0.387077,0.387077,0.387692,0.387077,0.387692,0.388308,0.389538,0.390154,0.391385,0.392615,0.393846,43,26,CL
1531,0.387077,0.385846,0.384,0.383385,0.382154,0.381538,0.382154,0.382154,0.383385,0.384,0.385231,0.385846,0.387692,0.388923,0.389538,43,26,CL
1532,0.382769,0.380923,0.378462,0.377846,0.376615,0.376615,0.377231,0.377231,0.377846,0.378462,0.379077,0.380308,0.382154,0.382769,0.384,43,26,CL
1533,0.377846,0.375385,0.372923,0.371077,0.370462,0.369846,0.370462,0.371077,0.371692,0.372923,0.373538,0.374154,0.375385,0.376,0.376615,43,26,CL
1534,0.373538,0.370462,0.367385,0.365538,0.364308,0.363692,0.364308,0.364923,0.366154,0.366769,0.368,0.368615,0.369231,0.369846,0.370462,43,26,CL
1535,0.369846,0.366154,0.363077,0.360615,0.359385,0.358769,0.358769,0.359385,0.359385,0.360615,0.361846,0.363077,0.364308,0.364923,0.365538,43,26,CL
1536,0.366769,0.363077,0.36,0.356923,0.355077,0.354462,0.353846,0.353846,0.354462,0.355692,0.356308,0.358154,0.358769,0.36,0.361231,43,26,CL
1537,0.365538,0.360615,0.356923,0.354462,0.352615,0.350769,0.350154,0.350154,0.350154,0.350769,0.352,0.353231,0.354462,0.355692,0.357538,43,26,CL
1538,0.364923,0.36,0.356308,0.353231,0.350769,0.348923,0.347692,0.347692,0.347692,0.348308,0.349538,0.350769,0.352,0.353846,0.355692,43,26,CL
1539,0.366154,0.360615,0.356308,0.353231,0.350769,0.348923,0.347692,0.347077,0.347077,0.347077,0.348308,0.349538,0.352,0.353846,0.356923,43,26,CL
1540,0.368615,0.363077,0.358154,0.355077,0.352,0.350769,0.348923,0.348308,0.348308,0.349538,0.350769,0.351385,0.354462,0.356308,0.360615,43,26,CL
1541,0.372308,0.366769,0.361846,0.358154,0.355692,0.353846,0.352615,0.352,0.352615,0.353231,0.355692,0.357538,0.36,0.363077,0.366154,43,26,CL
1542,0.377846,0.371692,0.366769,0.363077,0.360615,0.358769,0.358154,0.358154,0.358769,0.360615,0.362462,0.365538,0.369231,0.371692,0.377846,43,26,CL
1543,0.385231,0.378462,0.373538,0.369231,0.367385,0.365538,0.365538,0.365538,0.366769,0.368615,0.371692,0.375385,0.379692,0.383385,0.390154,43,26,CL
1544,0.393846,0.387077,0.381538,0.377846,0.374769,0.373538,0.373538,0.374769,0.376615,0.379692,0.383385,0.387692,0.393231,0.398154,0.404923,43,26,CL
1545,0.157538,0.154462,0.152,0.150154,0.148923,0.148923,0.148923,0.150154,0.151385,0.153846,0.156308,0.159385,0.163077,0.167385,0.171692,71,19,CL
1546,0.153846,0.150154,0.147077,0.145231,0.144,0.143385,0.143385,0.144,0.145231,0.147692,0.150154,0.153231,0.156308,0.161231,0.165538,71,19,CL
1547,0.149538,0.145846,0.142154,0.140308,0.138462,0.137231,0.137231,0.137846,0.139077,0.140923,0.143385,0.146462,0.150154,0.153846,0.158154,71,19,CL
1548,0.145846,0.141538,0.137846,0.134769,0.132923,0.131692,0.131077,0.131692,0.132308,0.134154,0.136615,0.139077,0.142769,0.147077,0.151385,71,19,CL
1549,0.142769,0.137846,0.133538,0.130462,0.128,0.126154,0.124923,0.124923,0.125538,0.127385,0.129231,0.132308,0.136,0.139692,0.144,71,19,CL
1550,0.139692,0.134154,0.129846,0.126154,0.123077,0.120615,0.119385,0.119385,0.119385,0.120615,0.122462,0.125538,0.128615,0.132923,0.137231,71,19,CL
1551,0.137846,0.131692,0.126769,0.122462,0.118769,0.116308,0.114462,0.113846,0.113846,0.114462,0.116308,0.118769,0.122462,0.126154,0.130462,71,19,CL
1552,0.137231,0.130462,0.124308,0.119385,0.115692,0.112615,0.110154,0.109538,0.108923,0.109538,0.111385,0.113231,0.116308,0.12,0.124308,71,19,CL
1553,0.137231,0.129846,0.123692,0.118769,0.113846,0.110769,0.108308,0.107077,0.106462,0.106462,0.107692,0.109538,0.112615,0.115692,0.12,71,19,CL
1554,0.139077,0.131692,0.124923,0.118769,0.114462,0.110769,0.108308,0.106462,0.105231,0.105231,0.106462,0.108308,0.110154,0.113231,0.117538,71,19,CL
1555,0.142769,0.134769,0.127385,0.121846,0.116923,0.112615,0.110154,0.107692,0.107077,0.106462,0.107077,0.108308,0.110769,0.113231,0.116923,71,19,CL
1556,0.148308,0.139692,0.132308,0.126154,0.121231,0.116923,0.113846,0.112,0.110769,0.110154,0.110154,0.111385,0.113231,0.115692,0.118769,71,19,CL
1557,0.155692,0.147077,0.139077,0.132308,0.127385,0.123077,0.12,0.117538,0.116308,0.115692,0.115692,0.116923,0.118154,0.120615,0.123692,71,19,CL
1558,0.165538,0.156308,0.148308,0.141538,0.136,0.131692,0.128615,0.126154,0.124308,0.123692,0.123692,0.124308,0.126154,0.128,0.130462,71,19,CL
1559,0.177231,0.168,0.16,0.153231,0.147077,0.142769,0.139077,0.136615,0.135385,0.134154,0.134154,0.134769,0.136,0.137846,0.140308,71,19,CL
1560,0.161846,0.16,0.158769,0.158154,0.158154,0.158769,0.16,0.161846,0.164308,0.167385,0.171077,0.175385,0.179692,0.185231,0.191385,71,21,CL
1561,0.156308,0.153846,0.152,0.150769,0.149538,0.149538,0.150154,0.151385,0.153231,0.155077,0.158154,0.162462,0.166769,0.172308,0.178462,71,21,CL
1562,0.151385,0.148308,0.145231,0.143385,0.142154,0.140923,0.140923,0.141538,0.142769,0.144615,0.147077,0.150769,0.154462,0.159385,0.165538,71,21,CL
1563,0.148308,0.144,0.140308,0.137231,0.135385,0.133538,0.132923,0.132923,0.132923,0.134769,0.136615,0.139692,0.144,0.148308,0.153231,71,21,CL
1564,0.145846,0.140923,0.136615,0.132923,0.129846,0.127385,0.126154,0.125538,0.125538,0.126154,0.128,0.130462,0.134154,0.138462,0.143385,71,21,CL
1565,0.144615,0.139077,0.134154,0.129231,0.125538,0.123077,0.120615,0.119385,0.119385,0.119385,0.121231,0.123077,0.126154,0.130462,0.134769,71,21,CL
1566,0.145231,0.139077,0.132923,0.127385,0.123077,0.119385,0.117538,0.115692,0.114462,0.114462,0.115692,0.117538,0.12,0.123692,0.128,71,21,CL
1567,0.147077,0.139692,0.132923,0.127385,0.121846,0.118154,0.115077,0.112615,0.112,0.111385,0.112,0.113846,0.116308,0.119385,0.123692,71,21,CL
1568,0.150769,0.142769,0.134769,0.128615,0.123077,0.118154,0.114462,0.112,0.110769,0.110154,0.110769,0.112,0.114462,0.117538,0.121231,71,21,CL
1569,0.155692,0.146462,0.138462,0.131077,0.125538,0.12,0.115692,0.113231,0.111385,0.110769,0.110769,0.112,0.114462,0.117538,0.121846,71,21,CL
1570,0.162462,0.152615,0.144,0.136,0.129231,0.123692,0.119385,0.116308,0.113846,0.113231,0.113231,0.113846,0.116308,0.119385,0.123692,71,21,CL
1571,0.171077,0.160615,0.151385,0.142769,0.136,0.129846,0.124923,0.121231,0.118769,0.117538,0.117538,0.118769,0.120615,0.124308,0.128615,71,21,CL
1572,0.181538,0.170462,0.160615,0.152,0.144,0.137846,0.132923,0.129231,0.126154,0.124923,0.124923,0.125538,0.128,0.131692,0.136,71,21,CL
1573,0.193231,0.182154,0.171692,0.163077,0.155077,0.148923,0.143385,0.139692,0.136615,0.135385,0.135385,0.136,0.138462,0.142154,0.146462,71,21,CL
1574,0.207385,0.195692,0.185231,0.176,0.168615,0.161846,0.156308,0.152615,0.150154,0.148923,0.148923,0.150154,0.152615,0.156308,0.161231,71,21,CL
1575,0.213538,0.211692,0.209846,0.208615,0.208,0.207385,0.207385,0.208,0.209231,0.211692,0.214154,0.217231,0.221538,0.226462,0.232,77,22,CL
1576,0.198154,0.195692,0.193231,0.190769,0.189538,0.188923,0.188308,0.188923,0.190154,0.191385,0.193846,0.197538,0.201231,0.206154,0.211692,77,22,CL
1577,0.185231,0.181538,0.177846,0.175385,0.173538,0.171692,0.171077,0.171077,0.171692,0.172923,0.175385,0.178462,0.182154,0.187077,0.192615,77,22,CL
1578,0.173538,0.169231,0.164923,0.161846,0.158769,0.156923,0.155692,0.155077,0.155077,0.156308,0.158154,0.161231,0.164923,0.169846,0.175385,77,22,CL
1579,0.164308,0.158769,0.153846,0.150154,0.147077,0.144615,0.142769,0.142154,0.141538,0.142154,0.144,0.146462,0.150154,0.154462,0.16,77,22,CL
1580,0.157538,0.151385,0.145846,0.140923,0.137231,0.134769,0.132308,0.131077,0.131077,0.131692,0.132923,0.135385,0.138462,0.142769,0.147692,77,22,CL
1581,0.152615,0.145846,0.139692,0.134769,0.131077,0.128,0.125538,0.123692,0.123077,0.123692,0.124308,0.126769,0.129231,0.133538,0.138462,77,22,CL
1582,0.150769,0.143385,0.136615,0.131077,0.126769,0.123692,0.120615,0.119385,0.118154,0.118154,0.119385,0.121231,0.124308,0.128,0.132923,77,22,CL
1583,0.151385,0.142769,0.136,0.130462,0.125538,0.121846,0.118769,0.116923,0.116308,0.116308,0.116923,0.118769,0.121846,0.125538,0.130462,77,22,CL
1584,0.154462,0.145231,0.137846,0.131077,0.126154,0.122462,0.119385,0.117538,0.116308,0.116308,0.117538,0.119385,0.122462,0.126154,0.131077,77,22,CL
1585,0.159385,0.149538,0.141538,0.134769,0.129231,0.124923,0.121846,0.12,0.118769,0.119385,0.120615,0.122462,0.126154,0.129846,0.135385,77,22,CL
1586,0.167385,0.156308,0.147692,0.140308,0.134154,0.129846,0.126769,0.124923,0.124308,0.124308,0.126154,0.128615,0.132308,0.137231,0.142769,77,22,CL
1587,0.177231,0.165538,0.156308,0.148308,0.141538,0.137231,0.134154,0.132308,0.131692,0.132308,0.134154,0.137231,0.141538,0.147077,0.153231,77,22,CL
1588,0.190154,0.177231,0.166769,0.158154,0.151385,0.146462,0.143385,0.141538,0.141538,0.142769,0.145231,0.148308,0.153846,0.159385,0.166769,77,22,CL
1589,0.204923,0.191385,0.180308,0.171077,0.163692,0.158769,0.155077,0.153231,0.153846,0.155077,0.158154,0.161846,0.168,0.174769,0.182769,77,22,CL
1590,0.213538,0.211692,0.209846,0.208615,0.208,0.207385,0.207385,0.208,0.209231,0.211692,0.214154,0.217231,0.221538,0.226462,0.232,77,22,CL
1591,0.198154,0.195692,0.193231,0.190769,0.189538,0.188923,0.188308,0.188923,0.190154,0.191385,0.193846,0.197538,0.201231,0.206154,0.211692,77,22,CL
1592,0.185231,0.181538,0.177846,0.175385,0.173538,0.171692,0.171077,0.171077,0.171692,0.172923,0.175385,0.178462,0.182154,0.187077,0.192615,77,22,CL
1593,0.173538,0.169231,0.164923,0.161846,0.158769,0.156923,0.155692,0.155077,0.155077,0.156308,0.158154,0.161231,0.164923,0.169846,0.175385,77,22,CL
1594,0.164308,0.158769,0.153846,0.150154,0.147077,0.144615,0.142769,0.142154,0.141538,0.142154,0.144,0.146462,0.150154,0.154462,0.16,77,22,CL
1595,0.157538,0.151385,0.145846,0.140923,0.137231,0.134769,0.132308,0.131077,0.131077,0.131692,0.132923,0.135385,0.138462,0.142769,0.147692,77,22,CL
1596,0.152615,0.145846,0.139692,0.134769,0.131077,0.128,0.125538,0.123692,0.123077,0.123692,0.124308,0.126769,0.129231,0.133538,0.138462,77,22,CL
1597,0.150769,0.143385,0.136615,0.131077,0.126769,0.123692,0.120615,0.119385,0.118154,0.118154,0.119385,0.121231,0.124308,0.128,0.132923,77,22,CL
1598,0.151385,0.142769,0.136,0.130462,0.125538,0.121846,0.118769,0.116923,0.116308,0.116308,0.116923,0.118769,0.121846,0.125538,0.130462,77,22,CL
1599,0.154462,0.145231,0.137846,0.131077,0.126154,0.122462,0.119385,0.117538,0.116308,0.116308,0.117538,0.119385,0.122462,0.126154,0.131077,77,22,CL
1600,0.159385,0.149538,0.141538,0.134769,0.129231,0.124923,0.121846,0.12,0.118769,0.119385,0.120615,0.122462,0.126154,0.129846,0.135385,77,22,CL
1601,0.167385,0.156308,0.147692,0.140308,0.134154,0.129846,0.126769,0.124923,0.124308,0.124308,0.126154,0.128615,0.132308,0.137231,0.142769,77,22,CL
1602,0.177231,0.165538,0.156308,0.148308,0.141538,0.137231,0.134154,0.132308,0.131692,0.132308,0.134154,0.137231,0.141538,0.147077,0.153231,77,22,CL
1603,0.190154,0.177231,0.166769,0.158154,0.151385,0.146462,0.143385,0.141538,0.141538,0.142769,0.145231,0.148308,0.153846,0.159385,0.166769,77,22,CL
1604,0.204923,0.191385,0.180308,0.171077,0.163692,0.158769,0.155077,0.153231,0.153846,0.155077,0.158154,0.161846,0.168,0.174769,0.182769,77,22,CL
1605,0.254154,0.248615,0.244308,0.239385,0.235077,0.231385,0.227692,0.225231,0.222769,0.220923,0.219692,0.219692,0.220308,0.221538,0.224615,79,24,CL
1606,0.236308,0.229538,0.222769,0.217231,0.211692,0.206769,0.203077,0.199385,0.196923,0.195692,0.194462,0.194462,0.195692,0.197538,0.2,79,24,CL
1607,0.217846,0.209846,0.202462,0.195077,0.188923,0.183385,0.179077,0.175385,0.172923,0.171692,0.171077,0.171077,0.172308,0.174769,0.177231,79,24,CL
1608,0.201231,0.192,0.183385,0.175385,0.168615,0.163077,0.158154,0.155077,0.152,0.150769,0.150769,0.151385,0.152615,0.155692,0.158769,79,24,CL
1609,0.186462,0.176,0.166769,0.158769,0.151385,0.145846,0.140923,0.137846,0.135385,0.134154,0.134154,0.135385,0.137231,0.140308,0.144615,79,24,CL
1610,0.174154,0.163692,0.153846,0.145231,0.137846,0.132308,0.128,0.124308,0.122462,0.121846,0.121846,0.123077,0.125538,0.129231,0.133538,79,24,CL
1611,0.165538,0.153846,0.144,0.135385,0.128,0.122462,0.118154,0.115077,0.113231,0.112615,0.113231,0.115077,0.117538,0.121846,0.126769,79,24,CL
1612,0.159385,0.147692,0.137231,0.128615,0.121231,0.115692,0.111385,0.108923,0.107077,0.107077,0.107692,0.110154,0.113231,0.117538,0.123077,79,24,CL
1613,0.156923,0.144615,0.134154,0.125538,0.118154,0.112615,0.108308,0.105846,0.104,0.104615,0.105846,0.108308,0.111385,0.116308,0.122462,79,24,CL
1614,0.157538,0.144615,0.134154,0.124923,0.117538,0.112,0.107692,0.105231,0.104,0.104615,0.105846,0.108923,0.112615,0.118154,0.124308,79,24,CL
1615,0.161231,0.147692,0.136615,0.127385,0.12,0.114462,0.110154,0.107692,0.106462,0.107077,0.108923,0.112,0.116308,0.121846,0.129231,79,24,CL
1616,0.167385,0.153846,0.142154,0.132308,0.124923,0.118769,0.114462,0.112,0.111385,0.112,0.113846,0.117538,0.122462,0.128615,0.136,79,24,CL
1617,0.176615,0.162462,0.150154,0.140308,0.132308,0.126154,0.121846,0.119385,0.118154,0.118769,0.121231,0.124923,0.130462,0.137231,0.145846,79,24,CL
1618,0.188923,0.174154,0.161846,0.150769,0.142769,0.136,0.131692,0.128615,0.128,0.128615,0.131077,0.135385,0.141538,0.148923,0.157538,79,24,CL
1619,0.204308,0.188923,0.176,0.164923,0.156308,0.148923,0.144,0.141538,0.140308,0.140923,0.144,0.148308,0.154462,0.162462,0.171692,79,24,CL
1620,0.254154,0.248615,0.244308,0.239385,0.235077,0.231385,0.227692,0.225231,0.222769,0.220923,0.219692,0.219692,0.220308,0.221538,0.224615,79,24,CL
1621,0.236308,0.229538,0.222769,0.217231,0.211692,0.206769,0.203077,0.199385,0.196923,0.195692,0.194462,0.194462,0.195692,0.197538,0.2,79,24,CL
1622,0.217846,0.209846,0.202462,0.195077,0.188923,0.183385,0.179077,0.175385,0.172923,0.171692,0.171077,0.171077,0.172308,0.174769,0.177231,79,24,CL
1623,0.201231,0.192,0.183385,0.175385,0.168615,0.163077,0.158154,0.155077,0.152,0.150769,0.150769,0.151385,0.152615,0.155692,0.158769,79,24,CL
1624,0.186462,0.176,0.166769,0.158769,0.151385,0.145846,0.140923,0.137846,0.135385,0.134154,0.134154,0.135385,0.137231,0.140308,0.144615,79,24,CL
1625,0.174154,0.163692,0.153846,0.145231,0.137846,0.132308,0.128,0.124308,0.122462,0.121846,0.121846,0.123077,0.125538,0.129231,0.133538,79,24,CL
1626,0.165538,0.153846,0.144,0.135385,0.128,0.122462,0.118154,0.115077,0.113231,0.112615,0.113231,0.115077,0.117538,0.121846,0.126769,79,24,CL
1627,0.159385,0.147692,0.137231,0.128615,0.121231,0.115692,0.111385,0.108923,0.107077,0.107077,0.107692,0.110154,0.113231,0.117538,0.123077,79,24,CL
1628,0.156923,0.144615,0.134154,0.125538,0.118154,0.112615,0.108308,0.105846,0.104,0.104615,0.105846,0.108308,0.111385,0.116308,0.122462,79,24,CL
1629,0.157538,0.144615,0.134154,0.124923,0.117538,0.112,0.107692,0.105231,0.104,0.104615,0.105846,0.108923,0.112615,0.118154,0.124308,79,24,CL
1630,0.161231,0.147692,0.136615,0.127385,0.12,0.114462,0.110154,0.107692,0.106462,0.107077,0.108923,0.112,0.116308,0.121846,0.129231,79,24,CL
1631,0.167385,0.153846,0.142154,0.132308,0.124923,0.118769,0.114462,0.112,0.111385,0.112,0.113846,0.117538,0.122462,0.128615,0.136,79,24,CL
1632,0.176615,0.162462,0.150154,0.140308,0.132308,0.126154,0.121846,0.119385,0.118154,0.118769,0.121231,0.124923,0.130462,0.137231,0.145846,79,24,CL
1633,0.188923,0.174154,0.161846,0.150769,0.142769,0.136,0.131692,0.128615,0.128,0.128615,0.131077,0.135385,0.141538,0.148923,0.157538,79,24,CL
1634,0.204308,0.188923,0.176,0.164923,0.156308,0.148923,0.144,0.141538,0.140308,0.140923,0.144,0.148308,0.154462,0.162462,0.171692,79,24,CL
1635,0.264,0.252308,0.241231,0.231385,0.222154,0.214154,0.208,0.203077,0.198769,0.196308,0.194462,0.194462,0.195077,0.196308,0.199385,81,25,CL
1636,0.247385,0.234462,0.222769,0.211692,0.202462,0.195077,0.188308,0.183385,0.179692,0.177231,0.176,0.176,0.177231,0.179692,0.182769,81,25,CL
1637,0.232615,0.218462,0.205538,0.194462,0.185231,0.177231,0.170462,0.166154,0.162462,0.160615,0.159385,0.160615,0.161231,0.164308,0.168,81,25,CL
1638,0.219077,0.204308,0.190769,0.179692,0.169846,0.161846,0.155692,0.150769,0.147692,0.145846,0.145846,0.146462,0.148923,0.152,0.156308,81,25,CL
1639,0.207385,0.192,0.178462,0.166769,0.156308,0.148308,0.142154,0.137846,0.135385,0.134154,0.134154,0.135385,0.138462,0.142154,0.147077,81,25,CL
1640,0.198154,0.182154,0.168,0.155692,0.145846,0.137846,0.131692,0.127385,0.124923,0.124308,0.124923,0.126769,0.129846,0.134769,0.140308,81,25,CL
1641,0.191385,0.174769,0.16,0.147077,0.137231,0.129231,0.123077,0.118769,0.116923,0.116308,0.117538,0.12,0.123692,0.128615,0.135385,81,25,CL
1642,0.187077,0.169231,0.154462,0.141538,0.131077,0.122462,0.116923,0.112615,0.110769,0.110769,0.112,0.115077,0.119385,0.125538,0.132308,81,25,CL
1643,0.185231,0.166769,0.150769,0.137846,0.126769,0.118154,0.112615,0.108308,0.106462,0.106462,0.108923,0.112,0.117538,0.123692,0.131692,81,25,CL
1644,0.185846,0.166769,0.150154,0.136615,0.125538,0.116923,0.110769,0.107077,0.105231,0.105231,0.107692,0.111385,0.116923,0.124308,0.132923,81,25,CL
1645,0.188923,0.169231,0.152,0.138462,0.126154,0.117538,0.111385,0.107692,0.105846,0.106462,0.108923,0.113231,0.119385,0.127385,0.136615,81,25,CL
1646,0.195077,0.174769,0.156923,0.142154,0.130462,0.120615,0.114462,0.110154,0.108923,0.109538,0.112615,0.117538,0.123692,0.132308,0.142769,81,25,CL
1647,0.203692,0.182769,0.164308,0.148923,0.136615,0.126769,0.12,0.115692,0.115077,0.115692,0.118769,0.124308,0.131077,0.140308,0.150769,81,25,CL
1648,0.215385,0.193846,0.174769,0.158769,0.145846,0.136,0.128615,0.124308,0.123077,0.124308,0.128,0.133538,0.140923,0.150154,0.161231,81,25,CL
1649,0.228308,0.206769,0.187692,0.171077,0.158154,0.147692,0.140308,0.136,0.134769,0.136,0.139692,0.145231,0.153231,0.163077,0.174769,81,25,CL
1650,0.264,0.252308,0.241231,0.231385,0.222154,0.214154,0.208,0.203077,0.198769,0.196308,0.194462,0.194462,0.195077,0.196308,0.199385,81,25,CL
1651,0.247385,0.234462,0.222769,0.211692,0.202462,0.195077,0.188308,0.183385,0.179692,0.177231,0.176,0.176,0.177231,0.179692,0.182769,81,25,CL
1652,0.232615,0.218462,0.205538,0.194462,0.185231,0.177231,0.170462,0.166154,0.162462,0.160615,0.159385,0.160615,0.161231,0.164308,0.168,81,25,CL
1653,0.219077,0.204308,0.190769,0.179692,0.169846,0.161846,0.155692,0.150769,0.147692,0.145846,0.145846,0.146462,0.148923,0.152,0.156308,81,25,CL
1654,0.207385,0.192,0.178462,0.166769,0.156308,0.148308,0.142154,0.137846,0.135385,0.134154,0.134154,0.135385,0.138462,0.142154,0.147077,81,25,CL
1655,0.198154,0.182154,0.168,0.155692,0.145846,0.137846,0.131692,0.127385,0.124923,0.124308,0.124923,0.126769,0.129846,0.134769,0.140308,81,25,CL
1656,0.191385,0.174769,0.16,0.147077,0.137231,0.129231,0.123077,0.118769,0.116923,0.116308,0.117538,0.12,0.123692,0.128615,0.135385,81,25,CL
1657,0.187077,0.169231,0.154462,0.141538,0.131077,0.122462,0.116923,0.112615,0.110769,0.110769,0.112,0.115077,0.119385,0.125538,0.132308,81,25,CL
1658,0.185231,0.166769,0.150769,0.137846,0.126769,0.118154,0.112615,0.108308,0.106462,0.106462,0.108923,0.112,0.117538,0.123692,0.131692,81,25,CL
1659,0.185846,0.166769,0.150154,0.136615,0.125538,0.116923,0.110769,0.107077,0.105231,0.105231,0.107692,0.111385,0.116923,0.124308,0.132923,81,25,CL
1660,0.188923,0.169231,0.152,0.138462,0.126154,0.117538,0.111385,0.107692,0.105846,0.106462,0.108923,0.113231,0.119385,0.127385,0.136615,81,25,CL
1661,0.195077,0.174769,0.156923,0.142154,0.130462,0.120615,0.114462,0.110154,0.108923,0.109538,0.112615,0.117538,0.123692,0.132308,0.142769,81,25,CL
1662,0.203692,0.182769,0.164308,0.148923,0.136615,0.126769,0.12,0.115692,0.115077,0.115692,0.118769,0.124308,0.131077,0.140308,0.150769,81,25,CL
1663,0.215385,0.193846,0.174769,0.158769,0.145846,0.136,0.128615,0.124308,0.123077,0.124308,0.128,0.133538,0.140923,0.150154,0.161231,81,25,CL
1664,0.228308,0.206769,0.187692,0.171077,0.158154,0.147692,0.140308,0.136,0.134769,0.136,0.139692,0.145231,0.153231,0.163077,0.174769,81,25,CL
1665,0.196923,0.190769,0.185846,0.182769,0.180308,0.179692,0.179692,0.180308,0.182769,0.185231,0.188923,0.193846,0.198769,0.205538,0.212308,84,27,CL
1666,0.187077,0.180308,0.175385,0.171692,0.168615,0.167385,0.167385,0.168,0.169846,0.172923,0.176615,0.181538,0.187077,0.193231,0.200615,84,27,CL
1667,0.179077,0.171692,0.165538,0.161231,0.158769,0.156923,0.156308,0.156923,0.158154,0.160615,0.164923,0.169846,0.175385,0.181538,0.189538,84,27,CL
1668,0.172923,0.164923,0.158154,0.152615,0.149538,0.147077,0.146462,0.146462,0.147692,0.150154,0.153846,0.158769,0.164308,0.171077,0.178462,84,27,CL
1669,0.168615,0.159385,0.151385,0.145846,0.141538,0.138462,0.137231,0.137231,0.137846,0.139692,0.143385,0.148308,0.154462,0.160615,0.168,84,27,CL
1670,0.166154,0.155692,0.147077,0.140308,0.135385,0.131692,0.129846,0.129231,0.129231,0.131077,0.134154,0.138462,0.144615,0.150769,0.158154,84,27,CL
1671,0.166154,0.153846,0.144615,0.136615,0.130462,0.126154,0.123692,0.122462,0.122462,0.123692,0.126154,0.130462,0.136,0.142154,0.150154,84,27,CL
1672,0.168,0.155077,0.144,0.134769,0.128,0.122462,0.119385,0.117538,0.116923,0.118154,0.12,0.123692,0.129231,0.135385,0.143385,84,27,CL
1673,0.172923,0.158769,0.146462,0.136,0.128,0.121846,0.116923,0.114462,0.113846,0.113846,0.116308,0.119385,0.124308,0.131077,0.139077,84,27,CL
1674,0.180923,0.164923,0.151385,0.139692,0.130462,0.123077,0.117538,0.114462,0.112615,0.112615,0.114462,0.117538,0.122462,0.129231,0.136615,84,27,CL
1675,0.192,0.174769,0.159385,0.146462,0.136,0.127385,0.121231,0.117538,0.115077,0.114462,0.115692,0.118154,0.123077,0.129846,0.137846,84,27,CL
1676,0.206769,0.187692,0.171077,0.157538,0.145231,0.136,0.128,0.123077,0.12,0.119385,0.12,0.123077,0.127385,0.134154,0.142769,84,27,CL
1677,0.224615,0.204308,0.187077,0.171692,0.158154,0.147692,0.139077,0.132923,0.129231,0.128,0.128615,0.131077,0.136,0.142154,0.151385,84,27,CL
1678,0.246154,0.225231,0.206154,0.189538,0.176,0.163692,0.154462,0.147077,0.142769,0.140923,0.141538,0.143385,0.148308,0.154462,0.164308,84,27,CL
1679,0.270769,0.249231,0.230154,0.212308,0.196923,0.184,0.173538,0.166154,0.161231,0.158769,0.158154,0.160615,0.164923,0.171692,0.180923,84,27,CL
1680,0.196923,0.190769,0.185846,0.182769,0.180308,0.179692,0.179692,0.180308,0.182769,0.185231,0.188923,0.193846,0.198769,0.205538,0.212308,84,27,CL
1681,0.187077,0.180308,0.175385,0.171692,0.168615,0.167385,0.167385,0.168,0.169846,0.172923,0.176615,0.181538,0.187077,0.193231,0.200615,84,27,CL
1682,0.179077,0.171692,0.165538,0.161231,0.158769,0.156923,0.156308,0.156923,0.158154,0.160615,0.164923,0.169846,0.175385,0.181538,0.189538,84,27,CL
1683,0.172923,0.164923,0.158154,0.152615,0.149538,0.147077,0.146462,0.146462,0.147692,0.150154,0.153846,0.158769,0.164308,0.171077,0.178462,84,27,CL
1684,0.168615,0.159385,0.151385,0.145846,0.141538,0.138462,0.137231,0.137231,0.137846,0.139692,0.143385,0.148308,0.154462,0.160615,0.168,84,27,CL
1685,0.166154,0.155692,0.147077,0.140308,0.135385,0.131692,0.129846,0.129231,0.129231,0.131077,0.134154,0.138462,0.144615,0.150769,0.158154,84,27,CL
1686,0.166154,0.153846,0.144615,0.136615,0.130462,0.126154,0.123692,0.122462,0.122462,0.123692,0.126154,0.130462,0.136,0.142154,0.150154,84,27,CL
1687,0.168,0.155077,0.144,0.134769,0.128,0.122462,0.119385,0.117538,0.116923,0.118154,0.12,0.123692,0.129231,0.135385,0.143385,84,27,CL
1688,0.172923,0.158769,0.146462,0.136,0.128,0.121846,0.116923,0.114462,0.113846,0.113846,0.116308,0.119385,0.124308,0.131077,0.139077,84,27,CL
1689,0.180923,0.164923,0.151385,0.139692,0.130462,0.123077,0.117538,0.114462,0.112615,0.112615,0.114462,0.117538,0.122462,0.129231,0.136615,84,27,CL
1690,0.192,0.174769,0.159385,0.146462,0.136,0.127385,0.121231,0.117538,0.115077,0.114462,0.115692,0.118154,0.123077,0.129846,0.137846,84,27,CL
